text,toxicity,emocao
Acho que uma das coisas mais tristes desse #DebateNaBandRS é pauta de EDUCAÇÃO Não sei o que é pior ouvir Eduardo Leite falando que fará isso fará aquilo e que professor ganha mais hoje É muito triste,0.54238683,Negativo
RT @LeonelRadde Onyx Caixa 2 mentindo na cara dura\nDizendo que nunca tivemos tanto emprego e estabilidade econômica Só se na casa de…,0.47102526,Negativo
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Então @Heinzeoficial diz que falta gestão nas escolas pois algumas não tem ar condicionado e diz que irá trocar o pneu com o carro andando"" E @vieirapdt cita frase de Brizola cara é ignorância #DebateNaBandRS",0.45415178,Negativo
RT @FlorbelaEspanc5 Insuportável ouvir o Onyx debate da Band Ele não está fazendo campanha para ele Está fazendo campanha para o Bols…,0.47102526,Negativo
RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,0.86052006,Negativo
RT @EngZini Temos o dobro da evasão escolar da média nacional Isso é ou não é uma vergonha @VieiraPDT \n\n@EduardoLeite_ joga toda cul…,0.60089546,Negativo
Eu não consigo ver esse Heinze falando embora eu tbm saiba q o RS faz muito por merecer um merda desses comando\n\n#DebateNaBandRS,0.86978316,Negativo
RT @ruirapina3 Edegar Pretto o poste gaúcho ex-condenado falando em acabar com fome das crianças em fase escolar Ué O chefe dele n…,0.72634697,Negativo
Leite trabalhou em prol da evasão escolar negou aos nossos jovens aquilo que é seu por direito \nSeguiu linha neoliberal sucateando educação e desvalorizando os professores \nOs números não mentem O RS tem o dobro de evasão escolar que média nacional \n#DebateNaBandRS,0.44079745,Negativo
RT @Valdeci13rs Mais uma @EdegarPretto\nna Band mais de 80 das escolas gaúchas não têm pátio adequado para recreação Faremos um pesa…,0.43222198,Negativo
@EduardoLeite_ Encheu o cofre RS com torneira governo federal aberta nem tem sequer honra de reconhecer,0.5784398,Negativo
RT @ruirapina3 @onyxlorenzoni está muito bem debate até aqui Firme tranquilo respondendo tom adequado à camarilha esquerdista ??…,0.54238683,Negativo
Sério que você vai culpar pandemia @EduardoLeite_  Vocês estão fechando escolas desmontando o ensino médio depauperando educação e os servidores que nela trabalham é só perguntar pro @Cpersoficial \n\n#LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0.6105015,Negativo
RT @matheuspggomes @EdegarPretto mostrando por que deve ser o novo Governador RS O Governo tem que ser contra privatizações gerar…,0.4028394,Negativo
RT @H1SaiaDaMatrix Eduardo Leite falando das mulheres sobre violência contra mulheres levantou bola para o Argenta lembrar o que ele…,0.67148936,Negativo
RT @PTpoa O @EdegarPretto veio cabo da enxada Tem muito orgulho dos pais da origem humilde e de tudo que conquistou com muita luta e…,0.47102526,Negativo
Temos o dobro da evasão escolar da média nacional Isso é ou não é uma vergonha @VieiraPDT \n\n@EduardoLeite_ joga toda culpa na pandemia só não explica porque tem piores resultados que os outros Estados que também passaram pela pandemia\n\n#DebateNaBandRS,0.47102526,Negativo
Não teve um que não jogou na cara Leite que ele RENUNCIOU e quer voltar \n#DebateNaBandRS,0.44698858,Negativo
Povo Partido Novo sempre ou quase sempre com um ar de petulância na fala Liberais iluminados\n\n#DebateNaBandRS,0.46713686,Negativo
Esse candidato PT é muito fraco hein #DebateNaBandRS,0.5813718,Negativo
Eu ansiosa p ano que vem vai ser minha chance de ser uma adulta feliz com Edegar e Lula governo #LulaOlivioEdegarRuas #DebateNaBandRS,0.4028394,Negativo
Pretto vcs não irão voltar presidência nem ao governo estado Vcs deixaram o Brasil quebrado pq roubaram muito  #DebateNaBandRS,0.6938776,Negativo
E reforma ensmédio Temer e o currículo gaúcho LeiteEscolas estaduais estão bagunça e o modelo neoliberal Leite demonstrou-se centralizadorburocrático autoritárioEstudantes e professores doentesMuito dinheiro distribuído entre empresas privadas #DebatenaBandRS,0.67148936,Negativo
@andrebattalhini @EduardoLeite_ O seu comentário é o mais sensato possíveldeduzo que não seja funcionário desse tirano nem recebe dinheiro da teta governo desse molequeparabénsporque os outros comentários todos são direcionados elogios para esse “garoto”que destruiu o Rio Grande Sul na pandemia,0.8406888,Negativo
@RicardoJobim30 enquadra @EdegarPretto sobre herança maldita governo Tarso #mbl #DebateNaBandRS,0.71887034,Negativo
@EdegarPretto é filho de agricultores familiares Veio cabo da enxada e\ndesde cedo aprendeu o valor trabalho campo Edegar sempre percebeu as\ndificuldades dos agricultores para comercializar seus produtos em outros\nmunicípios #LulaOlivioPrettoRuas #DebatenaBandRS,0.54238683,Negativo
@ferreropedroo @mariadorosario @EdegarPretto Lavar banheiro dos americanos  só pode ser um derrotado,0.7336475,Negativo
@paularosiska Quando vi o vigarista @onyxlorenzoni aparecer falando asqueroso qual ele era capacho troquei para o show Caetano ,0.78985506,Negativo
#DebateNaBandRS O @EdegarPretto mostra que Leite é Sartori deixaram Educação Quebrada 18 das escolas nem banheiro decente tem E muitos funcionários de escola não ganham nem o Salário Mínimo  Com #LulaOlivioEdegarRuas Educação  vai voltar ser bem tratada #DebateNaBand,0.47102526,Negativo
RT @NatashaPSOL O @EdegarPretto lembrou que foi o Olívio Dutra que criou UERGS É isso que precisamos para o RS investimento público na…,0.47102526,Negativo
RT @davidalmansa Heize mais perdido não tem Onixy só fala bozo e defende o indefensável Leite na defensiva e perdido Dobradinha neol…,0.6099672,Negativo
O Edegar falando Brizola ele que lave boca Pro petismo trabalhista só vale depois de morto\n#DebateNaBandRS,0.7114634,Negativo
"escolas RS não tem pátio para nossas crianças 14 das escolas não tem banheiro ou eles não funcionam Nossas crianças precisam de uma merenda escolar de qualidade elas tem que chegar e ter um bom café da manhã"" @EdegarPretto \n #DebatenaBandRS #LulaOlivioPrettoRuas",0.54238683,Negativo
E então como é que tá RS Pretto Onyx Heinze e Eduardo Leite já estão se atacando \n#DebateNaBandRS,0.48868385,Negativo
Provavelmente #fakenews #DebateNaBandRS como existiria uma escola sem banheiro Pietro esta jogando como petista sabe mentindo ,0.7489764,Negativo
Edegar Pretto o poste gaúcho ex-condenado falando em acabar com fome das crianças em fase escolar Ué O chefe dele não tinha acabado com fome país ?? #DebateNaBandRS,0.6137073,Negativo
RT @LeonelRadde Onyx Caixa 2 mentindo na cara dura\nDizendo que nunca tivemos tanto emprego e estabilidade econômica Só se na casa de…,0.47102526,Negativo
@alucianapeters @bandrs @EduardoLeite_ Pra entregar o patrimônio público preço de banana é sim,0.45310885,Negativo
@EduardoLeite_ Onde isso  Temos piores estradas da União Uma vergonha e um risco aos gaúchos,0.67148936,Negativo
#DebateNaBandRS #LulaOlivioEdegarRuas ,0.54238683,Negativo
Menos da metade dos jovens de 15 19 anos estão matriculados Ensino Médio @EduardoLeite_ que vergonha E ainda quer se reeleger\n\n#DebateNaBandRS,0.67148936,Negativo
@Heinzeoficial @bandrs E já contando mentira,0.67148936,Negativo
O Eduardo Leite dizendo que implementou políticas para proteger Mulheres mas infelizmente teve feminicídios governo dele ?? #DebateNaBandRS,0.4934505,Negativo
RT @LSSilvaX Não convidar @CarlosMessalla e @rejanepstu para os debates de hoje na @bandrs é um absurdo Da mídia burguesa gente não esp…,0.67148936,Negativo
#LulaOlivioEdegarRuas #DebateNaBandRS ,0.50766486,Negativo
Pietro é um boneco de ventríloquo   #DebateNaBandRS,0.6152542,Negativo
RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Nós quere…,0.47102526,Negativo
@EduardoLeite_ É obvio q esses comentários favor desse mentecapto desse homem frágil ñ são orgânicos engana que eu gosto,0.6991745,Negativo
Ricardo Jobim mandou o Argenta de volta pro Calçados Beira Rio e nao se meter atrapalhar gestao pública só pra ter um cargo público\n#DebateNaBandRS,0.4028394,Negativo
O candidato Partido Novo deixa claro quem serve Fala Estado como homem branco classe média que não precisa Estado para ter o mínimo de direitos garantidos Fora da realidade\n #DebatenaBandRS #LulaOlivioPrettoRuas,0.46869496,Negativo
RT @elvispiccolivar @EdegarPretto é filho de agricultores familiares Veio cabo da enxada e\ndesde cedo aprendeu o valor trabalho no…,0.4028394,Negativo
Jobim é cara da elite atraso de @JesseSouzaecht  pensa que culpa das desigualdades estado é culpa poder político e Estado Sem nenhuma vergonha #DebateNaBandRS,0.71887034,Negativo
Tchê O #DebateNaBandRS  tá terrível não conheço boa parte dis candidatos e maioria deles são da base governo Bolsonaro Filhotes da ditadura,0.66151106,Negativo
Inacreditável os candidatos ao Governo RS simplesmente não sabem LER #DebateNaBandRS,0.42529443,Negativo
Que loco esse 2022 eleitoral um candidato @partidonovo30 discursando valorização de servidor público ??\n\n#DebateNaBandRS,0.47102526,Negativo
Exatamente O aumento dos feminicídios RS é resultado dessa negligência com vida e os direitos das gaúchas que não contam com rede de proteção extinta por Sartori e ignorada por Leite\n  #DebatenaBandRS #LulaOlivioPrettoRuas ,0.48124307,Negativo
@EduardoLeite_ Investimentos em lacre para gôndolas de supermercados,0.50658643,Negativo
Que despreparo esses caras que querem ser governador RS e não conseguem nem concluir um raciocínio tempo preconizado num debate\n\n#DebateNaBandRS,0.55415726,Negativo
RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,0.4028394,Negativo
RT @DedeLulista O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem…,0.71887034,Negativo
Argenta pergunta ao Jobim cita Romeu Zema puxando-saco e fala que Zema é cliente da calçados Beira-Rio  Jobim diz que se espelha governo Zema fala em processo seletivo para secretário de estado #DebateNaBandRS,0.5014,Negativo
RT @NatashaPSOL 680 mil pessoas morreram Brasil por causa da covid-19 E o Onyx ainda tem coragem de dizer que Bolsonaro atuou bem dura…,0.47102526,Negativo
RT @ruirapina3 @onyxlorenzoni está muito bem debate até aqui Firme tranquilo respondendo tom adequado à camarilha esquerdista ??…,0.54238683,Negativo
RT @ZanellaCarlinha O @EduardoLeite_ não tem vergonha de escolher o tema das mulheres para debaterPor 3 anos consecutivos destinou quase…,0.5718414,Negativo
RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,0.86052006,Negativo
@EduardoLeite_ Grande Bolsoanaro,0.47102526,Negativo
RT @FlorbelaEspanc5 Insuportável ouvir o Onyx debate da Band Ele não está fazendo campanha para ele Está fazendo campanha para o Bols…,0.47102526,Negativo
RT @DedeLulista O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem…,0.71887034,Negativo
Mentiroso compulsivo\n#DebateNaBandRS ,0.8223625,Negativo
O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem #heforshe @EdegarPretto #DebateNaBandRS #LulaOlivioEdegarRuas #LulaOlivioPrettoRuas,0.71887034,Negativo
Eduardo Leite é o próprio ditado por fora uma bela viola por dentro um pão bolorento #DebateNaBandRS  #LulaOlivioPrettoRuas,0.54238683,Negativo
O Eduardo Leite teve coragem de falar de mulheres mesmo\n \ngeeeeeeeeente até o Oliver atento debate tá passado\n\n#DebateNaBandRS ,0.4028394,Negativo
Leite querer se fazer falando em defesa da mulher mas e os testes por amostragem lá em Pelotas hein #DebateNaBandRS,0.54238683,Negativo
RT @condoiselles eduardo leite nem esconde o desgosto de estar em um debate que não é para presidência kkkkkkk #DebateNaBandRS,0.55670303,Negativo
RT @thaatim Que lindo Eduardo Leite pensando nas mulheres Ainda bem que tu pensou nas mulheres de Pelotas que tiveram o resultado dos exa…,0.54238683,Negativo
Meu Deus Céu candidatos ao governo RS é puro chorume bolsonarista lógicamente com belíssima excessão @EdegarPretto,0.6784554,Negativo
Dudu vc nem era para estar concorrer isto é se vc fosse um homem de palavra Seu governo catastrófico o povo gaúcho já conhece  #DebateNaBandRS,0.70321774,Negativo
se o @onyxlorenzoni fornecer fonte da juventude todos gaúchos farei campanha\n\no bitcho tem 67 anos e parece que tem uns 40 ,0.15354952,Positivo
Olhaaaaa conversas desse @onyxlorenzoni kkkkkkkk é muito fraco,0.57824516,Negativo
RT @fernandapsol @EdegarPretto firme ao anunciar o  compromisso de revogar todos atos de privatização da Corsan e com o Banrisul Público…,0.08390819,Neutro
